case_name,time_day,reactive_area_m2,reactive_area_in2,Lx_m,Ly_m,Lz_m,nx,ny,nz,number_of_fractures,temperature_C,injection_rate_m3_day,aperture_m,permeability_m2,maximum_pressure_pa,analytical_generated_H2_m3_day,applied_generated_H2_m3_day,produced_H2_m3_day,cumulative_generated_H2_mol,cumulative_produced_H2_mol,stored_H2_mol,relative_H2_balance_error,inventory_remaining_fraction
field_150x50m_200C,85.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1053.4320390987725,1053.4320390987725,1053.4299653318521,1669425.4375537715,1668393.5510876414,1031.8864661389525,5.27361600890808e-15,1.0
field_150x50m_200C,86.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1053.507017195168,1053.507017195168,1053.5053647931707,1716427.6244546,1715395.6642665996,1031.9601880093091,5.153844001785565e-15,1.0
field_150x50m_200C,87.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1053.5667586342483,1053.5667586342483,1053.5654420239596,1763432.4767181072,1762400.4577895745,1032.0189285417368,5.112396618725367e-15,1.0
field_150x50m_200C,88.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1053.6143584926645,1053.6143584926645,1053.6133094638071,1810439.4526480022,1809407.3869170756,1032.0657309359133,5.1548548033005984e-15,1.0
field_150x50m_200C,89.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1053.652283585049,1053.652283585049,1053.6514477730746,1857448.1206048618,1856416.0175842065,1032.1030206646358,5.066994035104934e-15,1.0
field_150x50m_200C,90.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1053.6824998282566,1053.6824998282566,1053.681833907516,1904458.1366585896,1903426.0039278986,1032.1327307005968,5.041610199667025e-15,1.0
field_150x50m_200C,91.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1053.7065738460794,1053.7065738460794,1053.7060432906574,1951469.2267739675,1950437.0703725608,1032.156401416558,5.0307291808242994e-15,1.0
field_150x50m_200C,92.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1053.7257540022458,1053.7257540022458,1053.7253313001486,1998481.1726114908,1997448.9973512415,1032.175260259341,5.028094510096072e-15,1.0
field_150x50m_200C,93.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1053.741035012802,1053.741035012802,1053.7406982420207,2045493.800210884,2044461.6099256156,1032.1902852788428,5.0698202860459546e-15,1.0
field_150x50m_200C,94.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1053.7532094564847,1053.7532094564847,1053.7529411497933,2092506.970972751,2091474.7687169868,1032.2022557748874,5.0703345750862285e-15,1.0
field_150x50m_200C,95.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1053.7629088342385,1053.7629088342385,1053.76269507431,2139520.5744720926,2138488.362679435,1032.2117926685225,5.096968441457302e-15,1.0
field_150x50m_200C,96.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1053.770636294666,1053.770636294666,1053.7704659928645,2186534.522731871,2185502.303341203,1032.219390679018,5.050496369538035e-15,1.0
field_150x50m_200C,97.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1053.7767927147374,1053.7767927147374,1053.7766570363362,2233548.745660163,2232516.5202162066,1032.2254439675057,4.953349830046699e-15,1.0
field_150x50m_200C,98.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1053.781697483507,1053.781697483507,1053.7815893896452,2280563.18741458,2279530.957148019,1032.2302665724383,5.103079041225774e-15,1.0
field_150x50m_200C,99.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1053.7557586695384,1053.7557586695384,1053.7563182838494,2327576.471909518,2326544.2666101344,1032.2052993954155,5.121429876236404e-15,1.0
field_150x50m_200C,100.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1053.4423292732265,1053.4423292732265,1053.4491185716013,2374575.7727604695,2373543.8703654483,1031.902395033425,5.160724602796066e-15,1.0
field_150x50m_200C,101.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1052.7827982373403,1052.7827982373403,1052.7971667116885,2421545.6486522043,2420514.387306275,1031.261345941673,5.040905649100386e-15,1.0
field_150x50m_200C,102.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1051.7779441659734,1051.7779441659734,1051.7998944483681,2468470.693006892,2467440.4109722143,1030.2820346902568,4.998135246998539e-15,1.0
field_150x50m_200C,103.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1050.428858947279,1050.428858947279,1050.4583673822149,2515335.5479612635,2514306.5824446073,1028.9655166689122,5.065191616328349e-15,1.0
field_150x50m_200C,104.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1048.7369512124365,1048.7369512124365,1048.7739869771137,2562124.9184980905,2561097.6053310675,1027.3131670359714,5.060104410403794e-15,1.0
field_150x50m_200C,105.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1046.7039482362081,1046.7039482362081,1046.748473510527,2608823.5866624615,2607798.2599893403,1025.3266731342155,4.992274754020543e-15,1.0
field_150x50m_200C,106.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1044.331896482649,1044.331896482649,1044.3838664386828,2655416.425802403,2654393.417767456,1023.008034960366,4.909858999916731e-15,1.0
field_150x50m_200C,107.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1041.6231609618703,1041.6231609618703,1041.6825237776177,2701888.4147808035,2700868.0552162654,1020.359564551586,4.986227875594051e-15,1.0
field_150x50m_200C,108.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1038.580423533662,1038.580423533662,1038.647120429951,2748224.6521116532,2747207.2682273276,1017.3838843390354,4.880191875649326e-15,1.0
field_150x50m_200C,109.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1035.2066802697514,1035.2066802697514,1035.2806455678474,2794410.3699786,2793396.286054036,1014.0839245777039,4.8799641757608245e-15,1.0
field_150x50m_200C,110.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1031.5052379673584,1031.5052379673584,1031.5863991652327,2840430.948097961,2839420.4851780315,1010.46291994355,4.935701667630548e-15,1.0
field_150x50m_200C,111.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1027.4797098915456,1027.4797098915456,1027.5679877571104,2886271.927391775,2885265.402986415,1006.5244053740902,4.966260255806056e-15,1.0
field_150x50m_200C,112.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1023.1340108118318,1023.1340108118318,1023.2293194916813,2931919.023439416,2930916.7512282142,1002.2722112167338,5.040785607930946e-15,1.0
field_150x50m_200C,113.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1018.4723513890923,1018.4723513890923,1018.5745985315274,2977358.1396787795,2976360.4292210545,997.7104577398758,5.0014282349307814e-15,1.0
field_150x50m_200C,114.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1013.4992319613209,1013.4992319613209,1013.6083188525998,3022575.380330217,3021582.536781178,992.8435490544564,5.042567237585662e-15,1.0
field_150x50m_200C,115.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1008.2194357710289,1008.2194357710289,1008.33525748388,3067557.063018315,3066569.3868518425,987.67616648794,5.0362980815961454e-15,1.0
field_150x50m_200C,116.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,1002.6380216725571,1002.6380216725571,1002.760467226121,3112289.7310683085,3111307.517806876,982.2132614482994,5.082848147899578e-15,1.0
field_150x50m_200C,117.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,996.7603163540867,996.7603163540867,996.8892688845333,3156760.165455481,3155783.705407685,976.4600478121226,5.1380847095182024e-15,1.0
field_150x50m_200C,118.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,990.5919061064945,990.5919061064945,990.7272430475955,3200955.396387331,3199984.9743934795,970.4219938683593,5.216455256568073e-15,1.0
field_150x50m_200C,119.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,984.138628169174,984.138628169174,984.2802214421727,3244862.7144996347,3243898.6096858047,964.1048138472545,5.318807096952906e-15,1.0
field_150x50m_200C,120.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,977.4065616814482,977.4065616814482,977.554277893598,3288469.6816488025,3287512.1671897573,957.5144590625241,5.286927477578019e-15,1.0
field_150x50m_200C,121.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,970.402018267085,970.402018267085,970.5557189182568,3331764.141284168,3330813.484175492,950.6571086937392,5.278008680410888e-15,1.0
field_150x50m_200C,122.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,963.1315322786137,963.1315322786137,963.2910739753703,3374734.2283850256,3373790.689224808,943.5391602350803,5.1726026417069514e-15,1.0
field_150x50m_200C,123.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,955.6018507275732,955.6018507275732,955.7670854041656,3417368.3789484045,3416432.211728786,936.1672196360772,5.191671555601277e-15,1.0
field_150x50m_200C,124.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,947.8199229264109,947.8199229264109,947.9906980720887,3459655.3390147206,3458726.790923579,928.5480911595074,5.202939689970094e-15,1.0
field_150x50m_200C,125.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,939.7928898674678,939.7928898674678,939.9690487596005,3501584.173219569,3500663.4844526057,920.6887669814162,5.169631666006203e-15,1.0
field_150x50m_200C,126.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,931.5280733642976,931.5280733642976,931.709455306694,3543144.2728610565,3542231.6764445165,912.5964165579369,5.068564423156088e-15,1.0
field_150x50m_200C,127.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,923.032964980429,923.032964980429,923.2194055463513,3584325.3634731933,3583421.0850974275,904.2783757835637,4.963071098570662e-15,1.0
field_150x50m_200C,128.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,914.3152147705689,914.3152147705689,914.5065460498602,3625117.5118969716,3624221.7697610245,895.7421359653202,5.02485805986724e-15,1.0
field_150x50m_200C,129.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,905.3826198591622,905.3826198591622,905.5786707089619,3665511.1328418795,3664624.1375092603,886.9953326372671,4.935677901073024e-15,1.0
field_150x50m_200C,130.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,896.2431128811171,896.2431128811171,896.4437091796063,3705496.9949316946,3704618.9491974735,878.0457342396224,4.9944013657282304e-15,1.0
field_150x50m_200C,131.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,886.9047503094087,886.9047503094087,887.1097152120482,3745066.2262295177,3744197.3249988495,868.901230686726,4.9511943143230894e-15,1.0
field_150x50m_200C,132.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,877.3757006941242,877.3757006941242,877.5848548918416,3784210.3192380895,3783350.74941626,859.5698218478918,4.875494297854616e-15,1.0
field_150x50m_200C,133.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,867.664232837368,867.664232837368,867.8773948161698,3822921.1353725307,3822071.0757665844,850.0596059650923,4.9160237625275986e-15,1.0
field_150x50m_200C,134.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,857.7787039282182,857.7787039282182,857.9956902296739,3861190.9089037264,3860350.530135714,840.3787680311457,4.856640593777149e-15,1.0
field_150x50m_200C,135.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,847.7275476617108,847.7275476617108,847.948173143808,3899012.2503716354,3898181.7148035024,830.5355681519238,4.854374813291984e-15,1.0
field_150x50m_200C,136.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,837.519262365514,837.519262365514,837.7433404633434,3936378.1494688746,3935557.6111389776,820.5383299157453,4.766446191048471e-15,1.0
field_150x50m_200C,137.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,827.162399157643,827.162399157643,827.3897421434159,3973281.977395958,3972471.581967184,810.3954287928343,4.7535637303097825e-15,1.0
field_150x50m_200C,138.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,816.6655501581727,816.6655501581727,816.8959694000549,4009717.4886906026,4008917.3734100345,800.1152805873483,4.791911773715719e-15,1.0
field_150x50m_200C,139.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,806.0373367774855,806.0373367774855,806.2706429967603,4045678.8225345165,4044889.116204572,789.7063299640408,4.8192883134115384e-15,1.0
field_150x50m_200C,140.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,795.2863981031135,795.2863981031135,795.5224016291902,4081160.5035420614,4080381.32650301,779.177039071192,4.842629253627316e-15,1.0
field_150x50m_200C,141.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,784.4213794067124,784.4213794067124,784.659890429498,4116157.4420361593,4115388.9061598983,768.5358762808944,4.816149265433012e-15,1.0
field_150x50m_200C,142.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,773.4509207921436,773.4509207921436,773.6917496113293,4150664.9338177308,4149907.1425126838,757.7913050672645,4.883614987510468e-15,1.0
field_150x50m_200C,143.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,762.3836460050217,762.3836460050217,762.6266032758283,4184678.659435872,4183931.70766285,746.9517730425193,4.942673695483417e-15,1.0
field_150x50m_200C,144.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,751.2281514234393,751.2281514234393,751.4730483983886,4218194.682966854,4217458.657265705,736.0257011702419,4.948814605428074e-15,1.0
field_150x50m_200C,145.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,739.9929952488837,739.9929952488837,740.2396440151848,4251209.450310876,4250484.428837722,725.0214731744653,4.932952702461866e-15,1.0
field_150x50m_200C,146.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,728.6866869156291,728.6866869156291,728.9349006277723,4283719.787016311,4283005.83959117,713.9474251625059,5.0205417040428615e-15,1.0
field_150x50m_200C,147.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,717.3176767361193,717.3176767361193,717.5672698432962,4315722.8956419965,4315020.08380654,702.8118354787042,5.112627260616119e-15,1.0
field_150x50m_200C,148.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,705.8943457990583,705.8943457990583,706.145134267032,4347216.3526688125,4346524.72975403,691.6229148054605,5.2298311494087604e-15,1.0
field_150x50m_200C,149.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,694.4249961360914,694.4249961360914,694.6767976631852,4378198.104972555,4377517.716176051,680.3887965271451,5.152392958750172e-15,1.0
field_150x50m_200C,150.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,682.9178411721009,682.9178411721009,683.1704753989568,4408666.465870748,4407997.348343399,669.1175273715994,5.144119046342876e-15,1.0
field_150x50m_200C,151.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,671.3809964732545,671.3809964732545,671.6342851860624,4438620.110756679,4437962.293698359,657.817058343099,5.168673124998671e-15,1.0
field_150x50m_200C,152.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,659.8224708060397,659.8224708060397,660.0762381329429,4468058.0723345345,4467411.577098598,646.4952359597492,5.155025505379079e-15,1.0
field_150x50m_200C,153.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,648.2501575195897,648.2501575195897,648.5042301199966,4496979.7354700565,4496344.575676273,635.1597938073849,5.220011431512715e-15,1.0
field_150x50m_200C,154.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,636.6718262626624,636.6718262626624,636.9260335092097,4525384.831671656,4524761.013327259,623.8183444211112,5.224050047245169e-15,1.0
field_150x50m_200C,155.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,625.0951150456765,625.0951150456765,625.3492891986286,4553273.433217372,4552660.954845891,612.4783715046976,5.31876635575159e-15,1.0
field_150x50m_200C,156.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,613.5275226572494,613.5275226572494,613.7814990311091,4580645.946943492,4580044.799721019,601.1472224970843,5.398693173005487e-15,1.0
field_150x50m_200C,157.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,601.9764014436951,601.9764014436951,602.2300185658545,4607503.107711034,4606913.275609565,589.8321014943057,5.5078675767490945e-15,1.0
field_150x50m_200C,158.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,590.4489504589731,590.4489504589731,590.7020502202283,4633845.971566614,4633267.431504105,578.5400625341769,5.531266853090099e-15,1.0
field_150x50m_200C,159.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,578.9522089915904,578.9522089915904,579.2046367883856,4659675.908614512,4659108.630611287,567.2780032501321,5.571286480619201e-15,1.0
field_150x50m_200C,160.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,567.4930504739851,567.4930504739851,567.7446553422592,4684994.595617009,4684438.542958136,556.0526588996423,5.556490035802262e-15,1.0
field_150x50m_200C,161.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,556.0781767789409,556.0781767789409,556.3288115194798,4709804.00834026,4709259.137743514,544.8705967716828,5.4567125277056365e-15,1.0
field_150x50m_200C,162.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,544.714112906618,544.714112906618,544.9636342018277,4734106.413663122,4733572.675452171,533.7382109767724,5.448608601060326e-15,1.0
field_150x50m_200C,163.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,533.4072020648222,533.4072020648222,533.6554705868747,4757904.361466495,4757381.6997489,522.6617176221786,5.6003720730143404e-15,1.0
field_150x50m_200C,164.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,522.1636011441923,522.1636011441923,522.410481654497,4781200.676320791,4780689.029170444,511.647150373931,5.630745730217226e-15,1.0
field_150x50m_200C,165.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,510.98927658905205,510.98927658905205,511.2346380290428,4803998.448989171,4803497.748632791,500.7003564064046,5.673031829982315e-15,1.0
field_150x50m_200C,166.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,499.89000066375576,499.89000066375576,500.1337162369925,4826301.027764211,4825811.200771499,489.82699273930155,5.6602196518230634e-15,1.0
field_150x50m_200C,167.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,488.8713481134681,488.8713481134681,489.11329535908146,4848112.009655595,4847632.977132661,479.03252296102653,5.6658963301077914e-15,1.0
field_150x50m_200C,168.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,477.9386932174385,477.9386932174385,478.1787540749499,4869435.231446326,4868966.909232017,468.3222143365457,5.630952801017906e-15,1.0
field_150x50m_200C,169.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,467.0972072319829,467.0972072319829,467.33526809757683,4890274.7606348675,4889817.059499598,457.70113529703485,5.657892280421481e-15,1.0
field_150x50m_200C,170.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,456.35185621956396,456.35185621956396,456.5878079938739,4910634.886280427,4910187.712127146,447.17415330777135,5.56484157669553e-15,1.0
field_150x50m_200C,171.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,445.7073992595612,445.7073992595612,445.941137387077,4930520.109768406,4930083.363835324,436.7459331099808,5.684203412862505e-15,1.0
field_150x50m_200C,172.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,435.1683870355544,435.1683870355544,435.39981153576207,4949935.135512831,4949508.714577528,426.4209353315669,5.776664690949812e-15,1.0
field_150x50m_200C,173.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,424.7391607932122,424.7391607932122,424.9681762835943,4968884.861612287,4968468.658196854,416.2034154609563,5.637364200058692e-15,1.0
field_150x50m_200C,174.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,414.4238516621677,414.4238516621677,414.65036737320975,4987374.370475595,4986968.273052445,406.09742317757804,5.488642451345068e-15,1.0
field_150x50m_200C,175.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,404.2263803345954,404.2263803345954,404.4503101169577,5005408.919433148,5005012.812631143,396.10680203185717,5.4876048638147485e-15,1.0
field_150x50m_200C,176.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,394.1504570925677,394.1504570925677,394.37171941659915,5022993.931349475,5022607.696160036,386.2351894669685,5.6084027762782076e-15,1.0
field_150x50m_200C,177.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,384.1995821756688,384.1995821756688,384.4181001234453,5040134.9852522,5039758.499235054,376.48601717401203,5.528472174489149e-15,1.0
field_150x50m_200C,178.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,374.3770464797782,374.3770464797782,374.5927477298669,5056837.806992174,5056470.94448043,366.8625117717155,5.522048206308965e-15,1.0
field_150x50m_200C,179.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,364.6859325774152,364.6859325774152,364.89874938257844,5073108.259949139,5072750.892253366,357.3676958012633,5.56718592052477e-15,1.0
field_150x50m_200C,180.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,355.1291160495421,355.1291160495421,355.3389852075967,5088952.335796803,5088604.331407805,348.0043890263561,5.5204870621966554e-15,1.0
field_150x50m_200C,181.0,15000.0,23250046.500093002,150.0,20.0,50.0,120,9,50,1,200.0,387.50077500155,0.005,6.14e-11,16793315.297198817,345.70926711827695,345.70926711827695,345.9161299363436,5104376.145340761,5104037.3701307615,338.77521002818133,5.590902217279076e-15,1.0
